id,text,label
4744752543564410,LME镍价日内涨幅扩大至60％，突破8万美元/吨，两个交易日涨175％，续创历史新高。3月8日消息LME镍价日内涨幅扩大至60%，突破8万美元/吨，两个交易日涨175%，续创历史新高。未来一个月内，整个金属市场价格风险都偏向上行。他认为，俄罗斯和乌克兰生产的金属出现供应短缺。美国和欧洲盟友...全文,乌克兰
4744752542516954,乌克兰：赶紧的别磨蹭！等着用呢！,乌克兰
4744752539371723,国际法院将就乌提出终止俄攻击行动的要求做出裁决欧盟正式启动审核乌克兰入会申请对乌俄冲突无计可施联合国安理会只能一直开会国际法院将就乌提出终止俄攻击行动的要求做出裁决欧盟正式启动审核乌克兰入会申请对乌俄冲突无计可施联合国安理会只能一直开会,乌克兰
4744752468329992,乌克兰你快点投降吧，我油都加不起了呼和浩特,乌克兰
4744752417999255,一架被击落的飞机在基辅附近着火。乌克兰乌克兰#乌克兰局势#逆流而上的小白鲨的微博视频,乌克兰
4744752417999255,一架被击落的飞机在基辅附近着火。乌克兰乌克兰#乌克兰局势#逆流而上的小白鲨的微博视频,乌克兰
4744752404629745,【#第三轮俄乌谈判无实质结果#停火磋商将继续进行】当地时间3月7日晚，第三轮俄乌谈判结束后，乌克兰代表团的一名成员表示，与俄罗斯关于停火和停止敌对行动的磋商将继续进行，相关问题到目前仍没有实质性结果。乌克兰总统办公室顾问波多利亚克也表示，俄乌第三轮会谈没取得能实质改善局势的结果。（...全文,乌克兰
4744752404628892,【泽连斯基解释为何呼吁美国总统拜登设立“禁飞区”】当地时间3月8日，乌克兰总统泽连斯基接受美国ABC电视台采访时，主持人解释了美国总统拜登和北约对设立“禁飞区”的顾虑，因为担心击落俄罗斯飞机可能会引发更大范围的冲突。泽连斯基则反问道，“你说‘击落俄罗斯飞机’是什么意思？”他说道，“我...全文,乌克兰
4744752392574090,#新闻看点#虽然俄军在乌克兰的推进说不上快，但面对普京的空中打击，几乎完全丧失制空权的乌克兰可以说是只能默默忍受。就在日前，俄军再次成功敲掉一个乌军重要军火库，上百枚先进导弹就这么成了一堆废铁。...美英刚送来大批导弹，就被俄军一锅端炸毁，乌克兰这次赔大了,乌克兰
4744752384186717,【马里乌波尔】顿涅茨克州第二大城市，位于乌克兰东南部，卡利米乌斯河流入亚速海处，人口约50万（乌克兰族占49%，俄罗斯族44%），是乌克兰重要的工业中心、高等教育中心和商业中心，还是一座充满风情的度假城市，拥有亚速海绵长的海岸线。网页链接,乌克兰
4744752345909495,5日，身着军装的英国男子在利沃夫火车站等待开往基辅的火车。他们准备为乌克兰而战。乌克兰总统泽连斯基表示，16000多名外国人与乌克兰并肩作战。#乌总统发布视频称自己仍在基辅##关注俄乌局势最新进展##俄罗斯乌克兰战况#衝鋒号角的微博视频,乌克兰
4744752345909036,这是乌克兰学的吧，诱歼伏击多头，看谁还敢抄底？,乌克兰
4744752329920744,被困乌克兰苏梅国立大学的印度学生发出声明，请求印度政府出面实施撤侨。否则将自行前往边境地带，产生一切后果由印度政府承担。道哥日记的微博视频,乌克兰
4744752312880762,它说了阿富汗、乌克兰都是悲剧，却没故意避开了，悲剧到底是谁造成的。在别人家里和家门口制造战争，不都是美英集团造成的？———————风闻|与国外网友的辩论让我彻底放弃了对世界和平的幻想与国外网友的辩论让我彻底放弃了对世界和平的幻想,乌克兰
4744752279327133,乌克兰底蕴深厚，风景如画。p1-2基辅；p3敖德萨p4拉维夫意大利廊；p5赫梅利尼茨基堡p6科丁堡；p7穆卡切沃堡p8柴尔尼夫斯大学；p9洛夫诺森林隧道p10喀尔巴阡山山谷风景#乌克兰美丽风光#,乌克兰
4744752245769722,能源资源、矿产原材料暴涨，制造业成本飙升，经济停滞。俄罗斯乌克兰战争本来影响不大，但是美国佬号召的全球制裁，导致了资源矿产供应链危机，把全世界拖入了滞涨危机，欧猪一定是第一个抗不住的。因为粮食、能源、矿产任何一个都没有话语权。俄罗斯被全球制裁，但是粮食、能源（石油天然气），矿产、...全文,乌克兰
4744752165031535,#乌克兰局势##关注俄乌局势最新进展#一队被摧毁的乌军车队，地点时间不详。猪霸苍穹的微博视频,乌克兰
4744752157430919,#油价#你们自己看看路边加油站的价格表，看看今天的A股，再看看自己的存款，身处水深火热当中的是中国人！不是乌克兰人！,乌克兰
4744752144583134,俄乌谈判假如成为股市风向标只怕击垮金融市场的子弹还要飞一段时间。乌克兰想要的不是结果而是等美国判断，而不出力的美国想要的是政治和经济的风口规避，3.15是议息日那么也只有等美国判断俄乌争端是不是还有利可图，只怕俄罗斯打击不彻底乌克兰不崩溃和分裂难有金融市场企稳的预期。昨天...全文,乌克兰
4744752010101312,【俄乌谈判俄方代表团团长：乌方承诺8日正常开启人道主义走廊】3月8日，俄乌谈判俄罗斯代表团团长梅津斯基表示，开通人道主义走廊的目的是使乌克兰武装力量控制地区的妇女、老人和儿童顺利撤往安全地带。梅津斯基透露，乌方代表团已经承诺8日将正常开启人道主义走廊。#乌总统发布视频称自己仍在基辅#,乌克兰
4744751616364351,【#CGTN拍客独家直击哈尔科夫近况#】3月7日，CGTN报道员MattiaSorbi加入#全球会客厅#直播节目，向大家介绍哈尔科夫近况。一起来看他从前方发回的报道。CGTNcorrespondentMattiaSorbijoinedTheChatRoomonMondaytoreportonthecurrentsituationintheUkrainiancityofKharkiv.Hedes...全文,乌克兰
4744751570748888,【#世事#：为何普京称乌克兰政府为新纳粹主义？】历史上，顿巴斯地区属于文化和经济重地，它曾是俄罗斯帝国的一部分，苏联解体后被归入乌克兰。普京对顿巴斯地区发起军事行动之初，就称“去纳粹化”是其主要目标之一。这个地区为何成为俄乌危机的“风暴之眼”？当地又如何跟“新纳粹主义”扯上关系？来...全文,乌克兰
4744751553971310,一名德国记者在伊尔平的报道。乌克兰#乌克兰局势##乌克兰局势最新进展#逆流而上的小白鲨的微博视频,乌克兰
4744751486863596,很不幸，一语成谶了@欧盟在中国#百年未有之大变局##乌克兰局势##七十九岁老头民主残花败柳#,乌克兰
4744750747616740,乌克兰无人机“BayraktarTB2”袭击俄军山毛榉-M2防空导弹系统李元芳星球的微博视频,乌克兰
4744750731101834,俄罗斯军队继续全面攻打乌克兰，但因面临乌克兰军队的顽强抵抗而进展缓慢。乌克兰外长库列巴星期一说，泽连斯基总统希望与俄罗斯总统普京直接面谈，处理这场危机。库列巴说，“我们的总统什么都不怕，包括直接与普京会面。如果普京也不怕的话，那么让他来会面吧，让他们坐下来谈。”稍早前，土耳...全文,乌克兰
4744750676052727,梦里我是俄罗斯派往乌克兰的间谍，潜伏在当地一个五口之家，类似贾碧的桥段，我的代号是：铁拳杏鲍菇。昨晚我的上线(领导)出现了，他叫：书皮,乌克兰
4744750463192946,有导弹击中日托米尔的油库1。乌克兰#乌克兰局势##乌克兰局势最新进展#逆流而上的小白鲨的微博视频,乌克兰
4744750354402631,【#英国码头工作人员拒卸载俄罗斯石油#】据美国消费者新闻与商业频道（CNBC）3月6日报道，为抗议俄罗斯对乌克兰采取特别军事行动的做法，英国码头雇员在拒绝卸载到港的俄罗斯石油和天然气产品。报道称，英国政府对俄罗斯的严厉制裁，意味着俄罗斯船只不允许在英国港口停泊。然而，这些制裁措施也意味...全文,乌克兰
4744750190038734,在第三轮谈判中，普京通过谈判代表指明要求博伊科做乌克兰的实权总理，泽连斯基做仪式性总统。博伊科（YuriyBoyko），亲俄的“乌克兰英雄”奖章获得者，一下子到了媒体眼前。博伊科在亚努科维奇当乌克兰总理时，做过两年副总理，行事风格是图3这样的。他曾在2016年被激进党议员OlehLyashko称作“克里...全文,乌克兰
4744750109820477,-卷福辱华了！-他怎么辱的？-这个英国佬在美国表达了对乌克兰反抗俄罗斯的支持！,乌克兰
4744750051624275,约翰逊、特鲁多和马克·吕特录制了一段视频挺乌克兰。旧影社的微博视频,乌克兰
4744750031179104,#就在这一刻，我体会到了蝴蝶效应#一只蝴蝶在巴西轻拍翅膀，可以导致一个月后德克萨斯州的一场龙卷风。俄罗斯和乌克兰打仗了。美丽国支持乌克兰。俄罗斯被踢出美元支付系统。俄罗斯的石油天然气无法顺利出口。石油涨价。而石油是很多工业赖以生存的原材料。所以原材料涨价了，我的产品...全文,乌克兰
4744750013350286,蔡'英文再次发文支持乌克兰：台湾的兰花就是乌克兰，请继续捐款给乌克兰#关注俄乌局势最新进展#,乌克兰
4744749996837576,俄罗斯称，在乌克兰执行“特别军事行动”的俄军会在星期二（2022年3月8日）在多个城市实施停火，开放人道通道，好让被困城市的平民撤离。此前，乌俄双方也宣布过停火以便让平民安全撤离，但双方都指责对方违反停火协议，导致平民撤离时受阻。联合国难民署星期一表示，自从俄罗斯2月24日发动侵略战...全文,乌克兰
4744749896697986,宗教圣地耶路撒冷以前有一家以“Putin”命名的酒吧，不过由于普京对乌克兰发动战争，酒吧老板愤而取消了该招牌然后网上立刻出现了一张名为“泽连斯基”的照片，不过后来证明是假的。老板还没有想好取啥新名字这制裁来的猝不及防#俄罗斯乌克兰##俄罗斯将靠什么应对西方制裁...全文,乌克兰
4744749808094941,文章作者显然偏向乌克兰一方，感觉有点过于乐观了。不过，最后结局的确俄罗斯骑虎难下了，感觉结局不会太好。其实，最好和平，战争不要轻启。俄乌开战12天，现在可以断言：普京已经打不赢这场战争！真的撑不下去了？,乌克兰
4744749783975968,乌克兰艰难的”黑命贵“运动：黑人学生问谁来救救他们！3月7日，一群黑人学生在乌克兰苏梅市开始了一场艰难的”黑命贵“运动。他们在镜头中向外界求助，谁能把他们救出乌克兰？现在中国、印度、美国等大国都在纷纷想尽各种办法撤侨，但这些在乌克兰的非洲国家留学生，却成了被人遗忘的人。不但这些非洲...全文,乌克兰
4744749774536975,斗胆预测一下俄乌战争的结局：结局一：乌克兰宣布投降，放弃加入北约的想法，宣布中立，从此以后老老实实，不再得瑟。结局二：乌克兰现任总统泽连斯基下台，继续当他的演员，亲俄派新总统上任，步入白俄罗斯的后尘，成为俄罗斯的铁杆小弟。结局三：乌克兰打死也不投降，现任总统泽连斯基逃到国外...全文,乌克兰
4744749737054096,乌克兰号召逾2万外籍兵美加英人同响应俄国用8千招募叙利亚佣兵俄乌第3轮谈判结束对停战仍没共识记者#乌总统发布视频称自己仍在基辅#武力统一的微博视频,乌克兰
4744749598901394,【#俄称美在乌克兰建超30个生物实验室#】当地时间3月7日，俄罗斯防辐射、防化学武器、防生物武器部队司令基里洛夫召开发布会。基里洛夫表示，在乌克兰已经形成了一个由30多个生物实验室组成的网络，这些实验室的任务是由美国国防部下达的。（朝闻天下）央广军事的微博视频,乌克兰
4744749518947321,乌克兰的事已经让美国焦头烂脑了，然而更糟心的事情又来了，加拿大的“卡车大军”已经蔓延到美国，由数千辆车组成的美国版“卡车大军”已经开进华盛顿，他们想效仿加拿大车队，堵住交通要道，做长期停留。搞不好，可能又要再上演一波“国会骚乱”。因为已经有人放话称，这一次的行动，也是要表示对特朗...全文,乌克兰
4744749465209033,俄罗斯乌克兰战争，美爹亲儿子们真是很活跃！乌克兰想加入北约和韩国部署萨德系统是一个道理，只不过俄罗斯忍无可忍动手了！打，只为自己国家在世界的地位坚不可摧；不打，以后只会被你美爹按在地上摩擦蹂躏的份！,乌克兰
4744750109820477,-卷福辱华了！-他怎么辱的？-这个英国佬在美国表达了对乌克兰反抗俄罗斯的支持！,乌克兰
4744750051624275,约翰逊、特鲁多和马克·吕特录制了一段视频挺乌克兰。旧影社的微博视频,乌克兰
4744750031179104,#就在这一刻，我体会到了蝴蝶效应#一只蝴蝶在巴西轻拍翅膀，可以导致一个月后德克萨斯州的一场龙卷风。俄罗斯和乌克兰打仗了。美丽国支持乌克兰。俄罗斯被踢出美元支付系统。俄罗斯的石油天然气无法顺利出口。石油涨价。而石油是很多工业赖以生存的原材料。所以原材料涨价了，我的产品...全文,乌克兰
4744750013350286,蔡'英文再次发文支持乌克兰：台湾的兰花就是乌克兰，请继续捐款给乌克兰#关注俄乌局势最新进展#,乌克兰
4744749996837576,俄罗斯称，在乌克兰执行“特别军事行动”的俄军会在星期二（2022年3月8日）在多个城市实施停火，开放人道通道，好让被困城市的平民撤离。此前，乌俄双方也宣布过停火以便让平民安全撤离，但双方都指责对方违反停火协议，导致平民撤离时受阻。联合国难民署星期一表示，自从俄罗斯2月24日发动侵略战...全文,乌克兰
4744749938379216,乌克兰危机中，美国给中国挖了10个陷阱网页链接,乌克兰
4744749896697986,宗教圣地耶路撒冷以前有一家以“Putin”命名的酒吧，不过由于普京对乌克兰发动战争，酒吧老板愤而取消了该招牌然后网上立刻出现了一张名为“泽连斯基”的照片，不过后来证明是假的。老板还没有想好取啥新名字这制裁来的猝不及防#俄罗斯乌克兰##俄罗斯将靠什么应对西方制裁...全文,乌克兰
4744749808094941,文章作者显然偏向乌克兰一方，感觉有点过于乐观了。不过，最后结局的确俄罗斯骑虎难下了，感觉结局不会太好。其实，最好和平，战争不要轻启。俄乌开战12天，现在可以断言：普京已经打不赢这场战争！真的撑不下去了？,乌克兰
4744749783975968,乌克兰艰难的”黑命贵“运动：黑人学生问谁来救救他们！3月7日，一群黑人学生在乌克兰苏梅市开始了一场艰难的”黑命贵“运动。他们在镜头中向外界求助，谁能把他们救出乌克兰？现在中国、印度、美国等大国都在纷纷想尽各种办法撤侨，但这些在乌克兰的非洲国家留学生，却成了被人遗忘的人。不但这些非洲...全文,乌克兰
4744749774536975,斗胆预测一下俄乌战争的结局：结局一：乌克兰宣布投降，放弃加入北约的想法，宣布中立，从此以后老老实实，不再得瑟。结局二：乌克兰现任总统泽连斯基下台，继续当他的演员，亲俄派新总统上任，步入白俄罗斯的后尘，成为俄罗斯的铁杆小弟。结局三：乌克兰打死也不投降，现任总统泽连斯基逃到国外...全文,乌克兰
